wbhao,geoid_scatter,teacher,k12,AreaName,teacher_share,k12_share,state,city,city2
Hispanic,1800800,0,12308,"Kosciusko County, Marshall County",0,0.139053017,Indiana,,
Hispanic,1800900,146,4122,"Adams County, Huntington County, Wells County, Whitley County",0.02352562,0.041861314,Indiana,,
Hispanic,1801000,139,29800,Allen County,0.006998288,0.108217642,Indiana,,
Hispanic,1801100,62,11000,"Benton County, Carroll County, Clinton County, Montgomery County, White County",0.010074748,0.122689806,Indiana,,
Hispanic,1801200,119,15875,Tippecanoe County,0.0195242,0.149624407,Indiana,,
Hispanic,1801300,108,8078,"Cass County, Howard County, Tipton County",0.014812783,0.083753243,Indiana,,
Hispanic,1801400,0,4998,"Grant County, Miami County, Wabash County",0,0.054142475,Indiana,,
Hispanic,1801500,0,1950,"Blackford County, Henry County, Jay County, Randolph County",0,0.026075793,Indiana,,
Hispanic,1801600,0,1303,"Clay County, Fountain County, Parke County, Sullivan County, Vermillion County, Warren County",0,0.018203154,Indiana,,
Hispanic,1801700,71,1666,Vigo County,0.015728844,0.025602803,Indiana,,
Hispanic,1801800,612,14457,"Boone County, Hamilton County",0.032198664,0.047609638,Indiana,,
Hispanic,1801900,75,6488,Madison County,0.01149954,0.07190752,Indiana,,
Hispanic,1802000,0,1877,Delaware County,0,0.029359778,Indiana,,
Hispanic,1802100,128,1439,"Brown County, Morgan County, Putnam County",0.027426612,0.017236216,Indiana,,
Hispanic,1802200,30,4119,Hendricks County,0.002856599,0.03419733,Indiana,,
Hispanic,1802300,1573,97721,Marion County,0.025995703,0.150348321,Indiana,,
Hispanic,1802400,515,6887,Johnson County,0.0801806,0.06222162,Indiana,,
Hispanic,1802500,0,3397,"Hancock County, Shelby County",0,0.040174559,Indiana,,
Hispanic,1802600,0,2927,"Fayette County, Rush County, Union County, Wayne County",0,0.037358485,Indiana,,
Hispanic,1802700,153,2754,"Daviess County, Greene County, Lawrence County, Martin County, Orange County, Owen County",0.019698726,0.02480031,Indiana,,
Hispanic,1802800,197,1919,Monroe County,0.028658714,0.030336084,Indiana,,
Hispanic,1802900,0,8920,"Bartholomew County, Jackson County",0,0.100964367,Indiana,,
Hispanic,1803000,0,1567,"Decatur County, Jefferson County, Jennings County, Scott County",0,0.020328736,Indiana,,
Hispanic,1803100,0,986,"Dearborn County, Franklin County, Ohio County, Ripley County, Switzerland County",0,0.011314087,Indiana,,
Hispanic,1803200,0,2357,"Gibson County, Posey County, Warrick County",0,0.027219919,Indiana,,
Hispanic,1803300,51,4227,Vanderburgh County,0.005207802,0.038750663,Indiana,,
Hispanic,1803400,0,6699,"Crawford County, Dubois County, Knox County, Perry County, Pike County, Spencer County",0,0.069784157,Indiana,,
Hispanic,1803500,25,3851,"Floyd County, Harrison County, Washington County",0.004035512,0.038399026,Indiana,,
Hispanic,1803600,0,5763,Clark County,0,0.074259721,Indiana,,
Hispanic,1900100,0,7532,"Clay County, Dickinson County, Emmet County, Lyon County, O'Brien County, Osceola County, Palo Alto County, Sioux County",0,0.091083892,Iowa,,
Hispanic,1900200,9,4264,"Cerro Gordo County, Floyd County, Hancock County, Kossuth County, Mitchell County, Winnebago County, Worth County",0.001095957,0.058071282,Iowa,,
Hispanic,1900400,0,2958,"Allamakee County, Bremer County, Chickasaw County, Clayton County, Fayette County, Howard County, Winneshiek County",0,0.038108736,Iowa,,
Hispanic,1900500,0,7639,Black Hawk County,0,0.093673743,Iowa,,
Hispanic,1900600,0,8138,"Butler County, Franklin County, Grundy County, Hamilton County, Hardin County, Humboldt County, Webster County, Wright County",0,0.089208983,Iowa,,
Hispanic,1900700,0,2183,"Buchanan County, Delaware County, Dubuque County, Jackson County",0,0.020293573,Iowa,,
Hispanic,1900800,454,12087,"Cedar County, Clinton County, Jones County, Muscatine County",0.051241536,0.130354598,Iowa,,
Hispanic,1900900,442,11396,Scott County,0.049165741,0.095620073,Iowa,,
Hispanic,1901000,0,8867,Linn County,0,0.059445832,Iowa,,
Hispanic,1901100,0,6626,Johnson County,0,0.08622776,Iowa,,
Hispanic,1901200,265,11054,"Benton County, Iowa County, Marshall County, Poweshiek County, Tama County",0.036729038,0.137806371,Iowa,,
Hispanic,1901300,0,2909,"Boone County, Story County",0,0.046486728,Iowa,,
Hispanic,1901490,814,50141,"Dallas County, Jasper County, Madison County, Marion County, Polk County, Warren County",0.01637201,0.104596831,Iowa,,
Hispanic,1901800,153,3144,"Adair County, Adams County, Appanoose County, Audubon County, Clarke County, Decatur County, Guthrie County, Lucas County, Monroe County, Ringgold County, Taylor County, Union County, Wayne County",0.024874004,0.045828231,Iowa,,
Hispanic,1901900,157,10733,"Buena Vista County, Calhoun County, Carroll County, Cherokee County, Crawford County, Greene County, Ida County, Monona County, Pocahontas County, Sac County",0.021424672,0.133000404,Iowa,,
Hispanic,1902000,386,17312,"Plymouth County, Woodbury County",0.059789345,0.17902422,Iowa,,
Hispanic,1902100,98,10231,"Cass County, Fremont County, Harrison County, Mills County, Montgomery County, Page County, Pottawattamie County, Shelby County",0.00873596,0.08076638,Iowa,,
Hispanic,1902200,0,6481,"Davis County, Jefferson County, Keokuk County, Mahaska County, Van Buren County, Wapello County, Washington County",0,0.080602437,Iowa,,
Hispanic,1902300,353,4875,"Des Moines County, Henry County, Lee County, Louisa County",0.061444733,0.07463029,Iowa,,
Hispanic,2000100,0,6657,"Cheyenne County, Decatur County, Ellis County, Gove County, Graham County, Greeley County, Lane County, Logan County, Ness County, Norton County, Osborne County, Phillips County, Rawlins County, Rooks County, Russell County, Scott County, Sheridan County, Sherman County, Smith County, Thomas County, Trego County, Wallace County, Wichita County",0,0.094967045,Kansas,,
Hispanic,2000200,26,9854,"Clay County, Cloud County, Dickinson County, Ellsworth County, Jewell County, Lincoln County, Marshall County, Mitchell County, Nemaha County, Ottawa County, Republic County, Saline County, Washington County",0.002755113,0.097298473,Kansas,,
Hispanic,2000300,98,10661,"Geary County, Pottawatomie County, Riley County",0.015248172,0.130906194,Kansas,,
Hispanic,2000400,12,6310,"Atchison County, Doniphan County, Jefferson County, Leavenworth County",0.001663893,0.073161967,Kansas,,
Hispanic,2000500,492,50373,Wyandotte County,0.04382683,0.398804516,Kansas,,
Hispanic,2000600,1194,47910,Johnson County,0.030062694,0.111130953,Kansas,,
Hispanic,2000700,185,4331,Douglas County,0.024633821,0.071123593,Kansas,,
Hispanic,2000800,1054,26208,"Brown County, Jackson County, Osage County, Shawnee County, Wabaunsee County",0.069907807,0.159372434,Kansas,,
Hispanic,2000990,182,22343,"Barber County, Barton County, Chase County, Chautauqua County, Coffey County, Comanche County, Cowley County, Edwards County, Elk County, Greenwood County, Harper County, Kingman County, Kiowa County, Lyon County, Marion County, Morris County, Pawnee County, Pratt County, Rush County, Stafford County, Sumner County, Wilson County, Woodson County",0.013491475,0.146771327,Kansas,,
Hispanic,2001000,410,9267,"McPherson County, Reno County, Rice County",0.075968131,0.13534987,Kansas,,
Hispanic,2001200,164,71012,"Clark County, Finney County, Ford County, Grant County, Gray County, Hamilton County, Haskell County, Hodgeman County, Kearny County, Meade County, Morton County, Seward County, Stanton County, Stevens County",0.017010683,0.583150625,Kansas,,
Hispanic,2001300,1705,92008,"Butler County, Harvey County, Sedgwick County",0.040884349,0.198410273,Kansas,,
Hispanic,2001400,0,4874,"Allen County, Anderson County, Bourbon County, Franklin County, Linn County, Miami County",0,0.061007358,Kansas,,
Hispanic,2001500,187,7548,"Cherokee County, Crawford County, Labette County, Montgomery County, Neosho County",0.021376316,0.083271734,Kansas,,
Hispanic,2100100,22,6044,"Ballard County, Calloway County, Carlisle County, Fulton County, Graves County, Hickman County, Marshall County, McCracken County",0.002186227,0.047302268,Kentucky,,
Hispanic,2100200,150,1907,"Caldwell County, Crittenden County, Hopkins County, Livingston County, Muhlenberg County",0.023510972,0.027349912,Kentucky,,
Hispanic,2100300,325,5331,"Christian County, Lyon County, Todd County, Trigg County",0.051546391,0.069469243,Kentucky,,
Hispanic,2100400,432,4866,"Allen County, Barren County, Butler County, Edmonson County, Hart County, Logan County, Metcalfe County, Monroe County, Simpson County",0.061971024,0.040708084,Kentucky,,
Hispanic,2100500,0,6176,Warren County,0,0.079605065,Kentucky,,
Hispanic,2100600,0,1655,"Adair County, Casey County, Clinton County, Cumberland County, Green County, Russell County, Taylor County",0,0.026206613,Kentucky,,
Hispanic,2100700,20,1918,"McCreary County, Pulaski County, Wayne County",0.003603604,0.029854463,Kentucky,,
Hispanic,2100800,0,2029,"Clay County, Jackson County, Laurel County, Rockcastle County",0,0.026059259,Kentucky,,
Hispanic,2100900,0,2279,"Bell County, Harlan County, Knox County, Whitley County",0,0.027378006,Kentucky,,
Hispanic,2101000,0,1339,"Breathitt County, Knott County, Lee County, Leslie County, Letcher County, Owsley County, Perry County, Wolfe County",0,0.019907821,Kentucky,,
Hispanic,2101100,0,363,"Floyd County, Johnson County, Magoffin County, Martin County, Pike County",0,0.00387006,Kentucky,,
Hispanic,2101290,333,9912,"Breckinridge County, Grayson County, Hardin County, Larue County, Marion County, Meade County, Nelson County, Washington County",0.022480253,0.051049102,Kentucky,,
Hispanic,2101400,0,2435,"Henderson County, McLean County, Ohio County, Union County, Webster County",0,0.032258492,Kentucky,,
Hispanic,2101500,0,2663,"Daviess County, Hancock County",0,0.035680313,Kentucky,,
Hispanic,2101690,36,10642,"Bullitt County, Henry County, Oldham County, Shelby County, Spencer County, Trimble County",0.003323179,0.05923279,Kentucky,,
Hispanic,2101700,576,33842,Jefferson County,0.014606314,0.068387568,Kentucky,,
Hispanic,2101900,71,22192,Fayette County,0.003917674,0.119074322,Kentucky,,
Hispanic,2102000,0,3860,"Anderson County, Franklin County, Mercer County, Woodford County",0,0.048766315,Kentucky,,
Hispanic,2102100,25,4275,"Boyle County, Garrard County, Jessamine County, Lincoln County",0.003644315,0.050334387,Kentucky,,
Hispanic,2102200,0,2354,"Estill County, Madison County, Powell County",0,0.033011261,Kentucky,,
Hispanic,2102300,0,7679,"Bourbon County, Clark County, Harrison County, Nicholas County, Scott County",0,0.077224001,Kentucky,,
Hispanic,2102400,391,5318,Kenton County,0.053378839,0.046241466,Kentucky,,
Hispanic,2102500,0,4756,Boone County,0,0.047960952,Kentucky,,
Hispanic,2102600,0,3920,"Campbell County, Carroll County, Gallatin County, Grant County, Owen County, Pendleton County",0,0.035672683,Kentucky,,
Hispanic,2102700,0,1183,"Bath County, Bracken County, Fleming County, Lewis County, Mason County, Menifee County, Montgomery County, Morgan County, Robertson County, Rowan County",0,0.012720156,Kentucky,,
Hispanic,2102800,0,1869,"Boyd County, Carter County, Elliott County, Greenup County, Lawrence County",0,0.021506986,Kentucky,,
Hispanic,2200100,347,5808,Caddo Parish,0.022591146,0.033260223,Louisiana,,
Hispanic,2200200,0,8884,"Bossier Parish, Webster Parish",0,0.074948326,Louisiana,,
Hispanic,2200300,8,4100,"Bienville Parish, Claiborne Parish, De Soto Parish, Lincoln Parish, Natchitoches Parish, Red River Parish, Sabine Parish",0.000748994,0.033296518,Louisiana,,
Hispanic,2200400,150,2560,Ouachita Parish,0.016635245,0.023770172,Louisiana,,
Hispanic,2200500,0,2915,"Caldwell Parish, East Carroll Parish, Franklin Parish, Jackson Parish, Madison Parish, Morehouse Parish, Richland Parish, Tensas Parish, Union Parish, West Carroll Parish",0,0.027303467,Louisiana,,
Hispanic,2200600,0,1585,"Avoyelles Parish, Catahoula Parish, Concordia Parish, Grant Parish, LaSalle Parish, Winn Parish",0,0.018702066,Louisiana,,
Hispanic,2200700,18,8654,"Rapides Parish, Vernon Parish",0.001809227,0.064055778,Louisiana,,
Hispanic,2200890,218,8480,"Allen Parish, Beauregard Parish, Calcasieu Parish, Cameron Parish, Jefferson Davis Parish",0.012256831,0.038589831,Louisiana,,
Hispanic,2201000,187,1570,"Evangeline Parish, St. Landry Parish",0.04201303,0.016840795,Louisiana,,
Hispanic,2201100,0,1063,"Acadia Parish, Vermilion Parish",0,0.011476755,Louisiana,,
Hispanic,2201200,312,7849,Lafayette Parish,0.022800351,0.050241962,Louisiana,,
Hispanic,2201300,122,7005,"Iberia Parish, St. Martin Parish, St. Mary Parish",0.012006693,0.051002577,Louisiana,,
Hispanic,2201400,0,2171,"East Feliciana Parish, Iberville Parish, Pointe Coupee Parish, West Baton Rouge Parish, West Feliciana Parish",0,0.028424788,Louisiana,,
Hispanic,2201500,412,12439,East Baton Rouge Parish,0.012981693,0.042726912,Louisiana,,
Hispanic,2201600,0,7694,Ascension Parish,0,0.079809137,Louisiana,,
Hispanic,2201700,0,2180,"Livingston Parish, St. Helena Parish",0,0.019597091,Louisiana,,
Hispanic,2201800,135,5979,"Tangipahoa Parish, Washington Parish",0.015878616,0.047001392,Louisiana,,
Hispanic,2201900,40,4540,"St. Charles Parish, St. James Parish, St. John the Baptist Parish",0.005610885,0.048717674,Louisiana,,
Hispanic,2202000,0,3534,"Assumption Parish, Lafourche Parish",0,0.043706249,Louisiana,,
Hispanic,2202100,0,5281,Terrebonne Parish,0,0.063657954,Louisiana,,
Hispanic,2202200,305,11116,St. Tammany Parish,0.028048556,0.059941653,Louisiana,,
Hispanic,2202390,1614,42652,"Jefferson Parish, Plaquemines Parish, St. Bernard Parish",0.077007487,0.131710276,Louisiana,,
Hispanic,2202400,823,11241,Orleans Parish,0.032708053,0.050588876,Louisiana,,
Hispanic,2300100,35,1746,"Addison town, Alexander town, Allagash town, Amity town, Ashland town, Baileyville town, Bancroft town, Baring plantation, Beals town, Beddington town, Blaine town, Bridgewater town, Calais city, Caribou city, Cary plantation, Castle Hill town, Caswell town, Central Aroostook UT, Chapman town, Charlotte town, Cherryfield town, Codyville plantation, Columbia Falls town, Columbia town, Connor UT, Cooper town, Crawford town, Crystal town, Cutler town, Cyr plantation, Danforth town, Deblois town, Dennysville town, Dyer Brook town, Eagle Lake town, East Central Washington UT, East Machias town, Easton town, Eastport city, Fort Fairfield town, Fort Kent town, Frenchville town, Garfield plantation, Glenwood plantation, Grand Isle town, Grand Lake Stream plantation, Hamlin town, Hammond town, Harrington town, Haynesville town, Hersey town, Hodgdon town, Houlton town, Island Falls town, Jonesboro town, Jonesport town, Limestone town, Linneus town, Littleton town, Lubec town, Ludlow town, Machias town, Machiasport town, Macwahoc plantation, Madawaska town, Mapleton town, Mars Hill town, Marshfield town, Masardis town, Meddybemps town, Merrill town, Milbridge town, Monticello town, Moro plantation, Nashville plantation, New Canada town, New Limerick town, New Sweden town, North Washington UT, Northfield town, Northwest Aroostook UT, Oakfield town, Orient town, Oxbow plantation, Passamaquoddy Indian Township Reservation, Passamaquoddy Pleasant Point Reservation, Pembroke town, Penobscot Indian Island Reservation, Perham town, Perry town, Portage Lake town, Presque Isle city, Princeton town, Reed plantation, Robbinston town, Roque Bluffs town, Sherman town, Smyrna town, South Aroostook UT, Square Lake UT, St. Agatha town, St. Francis town, St. John plantation, Steuben town, Stockholm town, Talmadge town, Topsfield town, Van Buren town, Vanceboro town, Wade town, Waite town, Wallagrass town, Washburn town, Wesley town, Westfield town, Westmanland town, Weston town, Whiting town, Whitneyville town, Winterville plantation, Woodland town",0.006923838,0.029444998,Maine,,
Hispanic,2300200,38,2066,"Abbot town, Andover town, Anson town, Athens town, Atkinson town, Avon town, Beaver Cove town, Bethel town, Bingham town, Blanchard UT, Bowerbank town, Brighton plantation, Brownfield town, Brownville town, Buckfield town, Byron town, Cambridge town, Canaan town, Canton town, Caratunk town, Carrabassett Valley town, Carthage town, Central Somerset UT, Chesterville town, Coplin plantation, Cornville town, Dallas plantation, Denmark town, Dennistown plantation, Detroit town, Dixfield town, Dover-Foxcroft town, East Central Franklin UT, Embden town, Eustis town, Fairfield town, Farmington town, Fryeburg town, Gilead town, Greenville town, Greenwood town, Guilford town, Hanover town, Harmony town, Hartford town, Hartland town, Hebron town, Highland plantation, Hiram town, Industry town, Jackman town, Jay town, Kingfield town, Kingsbury plantation, Lake View plantation, Lincoln plantation, Lovell town, Madison town, Magalloway plantation, Medford town, Mercer town, Mexico town, Milo town, Milton UT, Monson town, Moose River town, Moscow town, New Portland town, New Sharon town, New Vineyard town, Newry town, Norridgewock town, North Franklin UT, North Oxford UT, Northeast Piscataquis UT, Northeast Somerset UT, Northwest Piscataquis UT, Northwest Somerset UT, Norway town, Otisfield town, Oxford town, Palmyra town, Paris town, Parkman town, Peru town, Phillips town, Pittsfield town, Pleasant Ridge plantation, Porter town, Rangeley plantation, Rangeley town, Ripley town, Roxbury town, Rumford town, Sandy River plantation, Sangerville town, Sebec town, Seboomook Lake UT, Shirley town, Skowhegan town, Smithfield town, Solon town, South Franklin UT, South Oxford UT, Southeast Piscataquis UT, St. Albans town, Starks town, Stoneham town, Stow town, Strong town, Sumner town, Sweden town, Temple town, The Forks plantation, Upton town, Waterford town, Weld town, Wellington town, West Central Franklin UT, West Forks plantation, West Paris town, Willimantic town, Wilton town, Woodstock town, Wyman UT",0.003959158,0.022010099,Maine,,
Hispanic,2300300,284,1840,"Alton town, Argyle UT, Bangor city, Bradford town, Bradley town, Brewer city, Burlington town, Carmel town, Carroll plantation, Charleston town, Chester town, Clifton town, Corinna town, Corinth town, Dexter town, Dixmont town, Drew plantation, East Central Penobscot UT, East Millinocket town, Eddington town, Edinburg town, Enfield town, Etna town, Exeter town, Garland town, Glenburn town, Greenbush town, Hampden town, Hermon town, Holden town, Howland town, Hudson town, Kenduskeag town, Kingman UT, Lagrange town, Lakeville town, Lee town, Levant town, Lincoln town, Lowell town, Mattawamkeag town, Maxfield town, Medway town, Milford town, Millinocket town, Mount Chase town, Newburgh town, Newport town, North Penobscot UT, Old Town city, Orono town, Orrington town, Passadumkeag town, Patten town, Penobscot Indian Island Reservation, Plymouth town, Prentiss UT, Seboeis plantation, Springfield town, Stacyville town, Stetson town, Twombly Ridge UT, Veazie town, Webster plantation, Whitney UT, Winn town, Woodville town",0.025846377,0.021721935,Maine,,
Hispanic,2300400,25,1373,"Albion town, Augusta city, Belgrade town, Benton town, Chelsea town, China town, Clinton town, Farmingdale town, Fayette town, Gardiner city, Hallowell city, Litchfield town, Manchester town, Monmouth town, Mount Vernon town, Oakland town, Pittston town, Randolph town, Readfield town, Rome town, Sidney town, Unity UT, Vassalboro town, Vienna town, Waterville city, Wayne town, West Gardiner town, Windsor town, Winslow town, Winthrop town",0.00363954,0.018673921,Maine,,
Hispanic,2300500,128,1611,"Alna town, Amherst town, Appleton town, Aurora town, Bar Harbor town, Belfast city, Belmont town, Blue Hill town, Boothbay Harbor town, Boothbay town, Bremen town, Bristol town, Brooklin town, Brooks town, Brooksville town, Bucksport town, Burnham town, Camden town, Castine town, Central Hancock UT, Cranberry Isles town, Criehaven UT, Cushing town, Damariscotta town, Dedham town, Deer Isle town, Dresden town, East Hancock UT, Eastbrook town, Edgecomb town, Ellsworth city, Frankfort town, Franklin town, Freedom town, Frenchboro town, Friendship town, Gouldsboro town, Great Pond town, Hancock town, Hibberts gore, Hope town, Isle au Haut town, Islesboro town, Jackson town, Jefferson town, Knox town, Lamoine town, Liberty town, Lincolnville town, Louds Island UT, Mariaville town, Marshall Island UT, Matinicus Isle plantation, Monhegan plantation, Monroe town, Montville town, Morrill town, Mount Desert town, Muscle Ridge Islands UT, Newcastle town, Nobleboro town, North Haven town, Northport town, Northwest Hancock UT, Orland town, Osborn town, Otis town, Owls Head town, Palermo town, Penobscot town, Prospect town, Rockland city, Rockport town, Searsmont town, Searsport town, Sedgwick town, Somerville town, Sorrento town, South Bristol town, South Thomaston town, Southport town, Southwest Harbor town, St. George town, Stockton Springs town, Stonington town, Sullivan town, Surry town, Swans Island town, Swanville town, Thomaston town, Thorndike town, Tremont town, Trenton town, Troy town, Union town, Unity town, Verona Island town, Vinalhaven town, Waldo town, Waldoboro town, Waltham town, Warren town, Washington town, Westport Island town, Whitefield town, Winter Harbor town, Winterport town, Wiscasset town",0.009989074,0.016960038,Maine,,
Hispanic,2300600,202,2675,"Auburn city, Durham town, Greene town, Leeds town, Lewiston city, Lisbon town, Livermore Falls town, Livermore town, Mechanic Falls town, Minot town, Poland town, Sabattus town, Turner town, Wales town",0.02594067,0.037874497,Maine,,
Hispanic,2300790,527,8152,"Acton town, Alfred town, Arrowsic town, Arundel town, Baldwin town, Bath city, Berwick town, Biddeford city, Bowdoin town, Bowdoinham town, Bridgton town, Brunswick town, Buxton town, Cape Elizabeth town, Casco town, Chebeague Island town, Cornish town, Cumberland town, Dayton town, Eliot town, Falmouth town, Freeport town, Frye Island town, Georgetown town, Gorham town, Gray town, Harpswell town, Harrison town, Hollis town, Kennebunk town, Kennebunkport town, Kittery town, Lebanon town, Limerick town, Limington town, Long Island town, Lyman town, Naples town, New Gloucester town, Newfield town, North Berwick town, North Yarmouth town, Ogunquit town, Old Orchard Beach town, Parsonsfield town, Perkins UT, Phippsburg town, Portland city, Pownal town, Raymond town, Richmond town, Saco city, Sanford city, Scarborough town, Sebago town, Shapleigh town, South Berwick town, South Portland city, Standish town, Topsham town, Waterboro town, Wells town, West Bath town, Westbrook city, Windham town, Woolwich town, Yarmouth town, York town",0.012157985,0.026147565,Maine,,
Hispanic,2400100,0,1005,"Allegany County, Garrett County",0,0.017967926,Maryland,,
Hispanic,2400200,54,6790,Washington County,0.007212501,0.067807779,Maryland,,
Hispanic,2400300,787,18648,Frederick County,0.045865145,0.108427428,Maryland,,
Hispanic,2400400,132,3827,Carroll County,0.016101489,0.03255913,Maryland,,
Hispanic,2400500,1239,35191,Baltimore County,0.027418783,0.069203191,Maryland,,
Hispanic,2400600,0,9613,Harford County,0,0.056307256,Maryland,,
Hispanic,2400700,0,4205,Cecil County,0,0.059844874,Maryland,,
Hispanic,2400800,812,20461,Baltimore city,0.017873652,0.056228068,Maryland,,
Hispanic,2400900,420,17500,Howard County,0.016392162,0.076776609,Maryland,,
Hispanic,2401000,6030,153541,Montgomery County,0.081136718,0.22024256,Maryland,,
Hispanic,2401100,1401,124783,Prince George's County,0.031327564,0.216346443,Maryland,,
Hispanic,2401200,1367,35966,Anne Arundel County,0.041518603,0.098567232,Maryland,,
Hispanic,2401300,225,8024,"Caroline County, Dorchester County, Kent County, Queen Anne's County, Talbot County",0.02363942,0.075710252,Maryland,,
Hispanic,2401400,520,6956,"Somerset County, Wicomico County, Worcester County",0.049632527,0.065326825,Maryland,,
Hispanic,2401500,339,8453,"Calvert County, St. Mary's County",0.028942201,0.056479093,Maryland,,
Hispanic,2401600,599,6324,Charles County,0.067875355,0.056383234,Maryland,,
Hispanic,2500100,250,4835,"Adams town, Alford town, Becket town, Cheshire town, Clarksburg town, Dalton town, Egremont town, Florida town, Great Barrington town, Hancock town, Hinsdale town, Lanesborough town, Lee town, Lenox town, Monterey town, Mount Washington town, New Ashford town, New Marlborough town, North Adams city, Otis town, Peru town, Pittsfield city, Richmond town, Sandisfield town, Savoy town, Sheffield town, Stockbridge town, Tyringham town, Washington town, West Stockbridge town, Williamstown town, Windsor town",0.031129373,0.067436576,Massachusetts,,
Hispanic,2500290,2446,123626,"Agawam Town city, Amherst town, Ashfield town, Belchertown town, Bernardston town, Blandford town, Brimfield town, Buckland town, Charlemont town, Chester town, Chesterfield town, Chicopee city, Colrain town, Conway town, Cummington town, Deerfield town, East Longmeadow town, Easthampton Town city, Erving town, Gill town, Goshen town, Granby town, Granville town, Greenfield Town city, Hadley town, Hampden town, Hatfield town, Hawley town, Heath town, Holland town, Holyoke city, Huntington town, Leverett town, Leyden town, Longmeadow town, Ludlow town, Middlefield town, Monroe town, Monson town, Montague town, Montgomery town, New Salem town, Northampton city, Northfield town, Orange town, Palmer Town city, Pelham town, Plainfield town, Rowe town, Russell town, Shelburne town, Shutesbury town, South Hadley town, Southampton town, Southwick town, Springfield city, Sunderland town, Tolland town, Wales town, Ware town, Warwick town, Wendell town, West Springfield Town city, Westfield city, Westhampton town, Whately town, Wilbraham town, Williamsburg town, Worthington town",0.046084858,0.282606006,Massachusetts,,
Hispanic,2500390,9848,396023,"Abington town, Acton town, Acushnet town, Amesbury Town city, Andover town, Arlington town, Ashburnham town, Ashby town, Ashland town, Athol town, Attleboro city, Auburn town, Avon town, Ayer town, Barre town, Bedford town, Bellingham town, Belmont town, Berkley town, Berlin town, Beverly city, Billerica town, Blackstone town, Bolton town, Boxborough town, Boxford town, Boylston town, Braintree Town city, Bridgewater town, Brockton city, Brookfield town, Brookline town, Burlington town, Cambridge city, Canton town, Carlisle town, Carver town, Charlton town, Chelmsford town, Clinton town, Cohasset town, Concord town, Danvers town, Dartmouth town, Dedham town, Dighton town, Douglas town, Dover town, Dracut town, Dudley town, Dunstable town, Duxbury town, East Bridgewater town, East Brookfield town, Easton town, Essex town, Everett city, Fairhaven town, Fall River city, Fitchburg city, Foxborough town, Framingham town, Franklin Town city, Freetown town, Gardner city, Georgetown town, Gloucester city, Grafton town, Groton town, Groveland town, Halifax town, Hamilton town, Hanover town, Hanson town, Hardwick town, Harvard town, Haverhill city, Hingham town, Holbrook town, Holden town, Holliston town, Hopedale town, Hopkinton town, Hubbardston town, Hudson town, Hull town, Ipswich town, Kingston town, Lakeville town, Lancaster town, Lawrence city, Leicester town, Leominster city, Lexington town, Lincoln town, Littleton town, Lowell city, Lunenburg town, Lynn city, Lynnfield town, Malden city, Manchester-by-the-Sea town, Mansfield town, Marblehead town, Marion town, Marlborough city, Marshfield town, Mattapoisett town, Maynard town, Medfield town, Medford city, Medway town, Melrose city, Mendon town, Merrimac town, Methuen Town city, Middleborough town, Middleton town, Milford town, Millbury town, Millis town, Millville town, Milton town, Nahant town, Natick town, Needham town, New Bedford city, New Braintree town, Newbury town, Newburyport city, Newton city, Norfolk town, North Andover town, North Attleborough town, North Brookfield town, North Reading town, Northborough town, Northbridge town, Norton town, Norwell town, Norwood town, Oakham town, Oxford town, Paxton town, Peabody city, Pembroke town, Pepperell town, Petersham town, Phillipston town, Plainville town, Plymouth town, Plympton town, Princeton town, Quincy city, Randolph town, Raynham town, Reading town, Rehoboth town, Rochester town, Rockland town, Rockport town, Rowley town, Royalston town, Rutland town, Salem city, Salisbury town, Saugus town, Scituate town, Seekonk town, Sharon town, Sherborn town, Shirley town, Shrewsbury town, Somerset town, Somerville city, Southborough town, Southbridge Town city, Spencer town, Sterling town, Stoneham town, Stoughton town, Stow town, Sturbridge town, Sudbury town, Sutton town, Swampscott town, Swansea town, Taunton city, Templeton town, Tewksbury town, Topsfield town, Townsend town, Tyngsborough town, Upton town, Uxbridge town, Wakefield town, Walpole town, Waltham city, Wareham town, Warren town, Watertown Town city, Wayland town, Webster town, Wellesley town, Wenham town, West Boylston town, West Bridgewater town, West Brookfield town, West Newbury town, Westborough town, Westford town, Westminster town, Weston town, Westport town, Westwood town, Weymouth Town city, Whitman town, Wilmington town, Winchendon town, Winchester town, Woburn city, Worcester city, Wrentham town",0.027992859,0.12552847,Massachusetts,,
Hispanic,2503300,3475,130085,"Boston city, Chelsea city, Revere city, Winthrop Town city",0.059509538,0.350591838,Massachusetts,,
Hispanic,2504790,82,6276,"Aquinnah town, Barnstable Town city, Bourne town, Brewster town, Chatham town, Chilmark town, Dennis town, Eastham town, Edgartown town, Falmouth town, Gosnold town, Harwich town, Mashpee town, Nantucket town, Oak Bluffs town, Orleans town, Provincetown town, Sandwich town, Tisbury town, Truro town, Wellfleet town, West Tisbury town, Yarmouth town",0.004949599,0.048870511,Massachusetts,,
Hispanic,2600100,30,2106,"Baraga County, Dickinson County, Gogebic County, Houghton County, Iron County, Keweenaw County, Marquette County, Ontonagon County",0.004466945,0.022541663,Michigan,,
Hispanic,2600200,0,1588,"Alger County, Chippewa County, Delta County, Luce County, Mackinac County, Menominee County, Schoolcraft County",0,0.020038107,Michigan,,
