wbhao,geoid_scatter,teacher,k12,AreaName,teacher_share,k12_share,state,city,city2
White,2602300,6179,68527,"Cass County, Van Buren County",0.979084134,0.770615697,Michigan,,
White,2602400,8190,68563,Berrien County,0.916620016,0.662361264,Michigan,,
White,2602500,6280,79845,"Hillsdale County, Lenawee County",1,0.861429095,Michigan,,
White,2602600,6472,84311,Jackson County,1,0.782337964,Michigan,,
White,2602700,18092,129386,Washtenaw County,0.828122854,0.623141587,Michigan,,
White,2602800,7622,124614,Livingston County,1,0.927753568,Michigan,,
White,2602900,69073,553284,Oakland County,0.882552862,0.671067834,Michigan,,
White,2603000,36734,413689,Macomb County,0.964501381,0.731909215,Michigan,,
White,2603100,8035,93794,St. Clair County,0.923032761,0.868591666,Michigan,,
White,2603200,62825,541155,Wayne County,0.748085856,0.426730603,Michigan,,
White,2603300,4956,90724,Monroe County,0.93828094,0.881243348,Michigan,,
White,2700100,7613,82720,"Clay County, Kittson County, Marshall County, Norman County, Pennington County, Polk County, Red Lake County, Roseau County",0.948660433,0.874714494,Minnesota,,
White,2700200,5474,55047,"Becker County, Beltrami County, Clearwater County, Hubbard County, Lake of the Woods County, Mahnomen County",0.987908304,0.698149562,Minnesota,,
White,2700390,16523,173018,"Aitkin County, Carlton County, Cass County, Cook County, Itasca County, Koochiching County, Lake County, St. Louis County",0.979489028,0.848052621,Minnesota,,
White,2700600,7309,105077,"Chisago County, Isanti County, Kanabec County, Mille Lacs County, Pine County",0.997951925,0.88561964,Minnesota,,
White,2700700,6520,82329,"Crow Wing County, Morrison County, Todd County, Wadena County",0.983853936,0.911555946,Minnesota,,
White,2700800,7890,82535,"Big Stone County, Douglas County, Grant County, Otter Tail County, Pope County, Stevens County, Swift County, Traverse County, Wilkin County",0.982565403,0.886596084,Minnesota,,
White,2700900,9326,80843,Stearns County,0.986356437,0.837716579,Minnesota,,
White,2701000,8339,93176,"Benton County, Sherburne County",1,0.893003643,Minnesota,,
White,2701100,18260,186626,Anoka County,0.950992107,0.746985078,Minnesota,,
White,2701200,15966,150822,Washington County,0.968634367,0.792927802,Minnesota,,
White,2701300,33600,156039,Ramsey County,0.868217051,0.445597827,Minnesota,,
White,2701400,77201,415456,Hennepin County,0.868021905,0.553435862,Minnesota,,
White,2701500,23425,219534,Dakota County,0.960237741,0.721769035,Minnesota,,
White,2701690,15050,160544,"Carver County, Scott County",0.961722791,0.813564837,Minnesota,,
White,2701800,7090,95844,Wright County,0.923898876,0.871142805,Minnesota,,
White,2701900,6052,75903,"Kandiyohi County, McLeod County, Meeker County, Renville County, Sibley County",0.997034609,0.834988952,Minnesota,,
White,2702000,5176,57749,"Brown County, Chippewa County, Lac qui Parle County, Lincoln County, Lyon County, Redwood County, Yellow Medicine County",0.985154152,0.831100225,Minnesota,,
White,2702100,7118,60516,"Cottonwood County, Faribault County, Jackson County, Martin County, Murray County, Nobles County, Pipestone County, Rock County, Watonwan County",0.885103226,0.748275101,Minnesota,,
White,2702200,7035,58129,"Blue Earth County, Nicollet County, Waseca County",0.932405591,0.856122434,Minnesota,,
White,2702300,6903,78286,"Goodhue County, Le Sueur County, Rice County",0.952137947,0.82323128,Minnesota,,
White,2702400,7351,71752,"Dodge County, Freeborn County, Mower County, Steele County",0.90607667,0.765379131,Minnesota,,
White,2702500,10110,76388,Olmsted County,0.90990907,0.706511259,Minnesota,,
White,2702600,4709,61561,"Fillmore County, Houston County, Wabasha County, Winona County",0.982064664,0.907925785,Minnesota,,
White,2800100,7243,84059,DeSoto County,0.916139662,0.603898168,Mississippi,,
White,2800200,5653,69969,"Alcorn County, Benton County, Marshall County, Prentiss County, Tippah County, Tishomingo County",0.913394749,0.659469008,Mississippi,,
White,2800300,3449,30995,"Coahoma County, Panola County, Quitman County, Tallahatchie County, Tate County, Tunica County",0.433781922,0.342278183,Mississippi,,
White,2800400,6440,59158,"Calhoun County, Chickasaw County, Itawamba County, Lafayette County, Monroe County",0.814159274,0.63599813,Mississippi,,
White,2800500,7935,69277,"Lee County, Pontotoc County, Union County",0.899048269,0.633592486,Mississippi,,
White,2800600,7099,49101,"Choctaw County, Clay County, Lowndes County, Noxubee County, Oktibbeha County, Webster County, Winston County",0.653141975,0.401060224,Mississippi,,
White,2800700,2738,30132,"Attala County, Carroll County, Grenada County, Holmes County, Leflore County, Montgomery County, Yalobusha County",0.482892424,0.32492587,Mississippi,,
White,2800800,3203,20058,"Bolivar County, Humphreys County, Issaquena County, Sharkey County, Sunflower County, Washington County",0.423061669,0.204869971,Mississippi,,
White,2800990,15719,102013,"Copiah County, Hinds County, Madison County, Warren County, Yazoo County",0.579075336,0.296005607,Mississippi,,
White,2801300,6357,85599,"Rankin County, Simpson County",0.814477921,0.658600748,Mississippi,,
White,2801400,3734,42096,"Jasper County, Kemper County, Leake County, Neshoba County, Scott County, Smith County",0.719460487,0.432250381,Mississippi,,
White,2801500,6526,40174,"Clarke County, Lauderdale County, Newton County",0.873043478,0.46898821,Mississippi,,
White,2801600,4451,56986,"Adams County, Amite County, Claiborne County, Franklin County, Jefferson County, Lawrence County, Lincoln County, Pike County, Walthall County, Wilkinson County",0.492585212,0.439144313,Mississippi,,
White,2801700,5049,53056,"Covington County, Greene County, Jefferson Davis County, Jones County, Wayne County",0.729940712,0.548575222,Mississippi,,
White,2801800,7483,74203,"Forrest County, Lamar County, Marion County, Perry County",0.828315258,0.583595514,Mississippi,,
White,2801900,5790,76475,"George County, Hancock County, Pearl River County, Stone County",0.921387672,0.786909342,Mississippi,,
White,2802000,7966,73595,Harrison County,0.732842684,0.560710967,Mississippi,,
White,2802100,6986,62122,Jackson County,0.759760737,0.626084685,Mississippi,,
White,2900100,9113,63001,"Atchison County, Daviess County, Gentry County, Grundy County, Harrison County, Holt County, Linn County, Livingston County, Mercer County, Nodaway County, Putnam County, Sullivan County, Worth County",0.994434774,0.90621537,Missouri,,
White,2900200,6497,64507,"Andrew County, Buchanan County, DeKalb County",0.976405144,0.820042431,Missouri,,
White,2900300,8313,72283,"Adair County, Clark County, Knox County, Lewis County, Macon County, Marion County, Monroe County, Ralls County, Schuyler County, Scotland County, Shelby County",0.971144855,0.897468388,Missouri,,
White,2900400,5119,90358,"Audrain County, Lincoln County, Montgomery County, Pike County, Warren County",0.973378956,0.894855142,Missouri,,
White,2900500,8588,83278,"Callaway County, Cole County, Moniteau County, Osage County",0.944462776,0.794379711,Missouri,,
White,2900600,10062,72393,Boone County,0.919912219,0.722297609,Missouri,,
White,2900700,7750,75253,"Carroll County, Chariton County, Cooper County, Howard County, Pettis County, Randolph County, Saline County",0.986005068,0.783697665,Missouri,,
White,2900800,9092,84449,"Caldwell County, Clinton County, Johnson County, Lafayette County, Ray County",0.984089196,0.894084871,Missouri,,
White,2900900,18822,177589,"Clay County, Platte County",0.901911914,0.770909369,Missouri,,
White,2901000,36919,233389,Jackson County,0.883948684,0.504664123,Missouri,,
White,2901100,8454,75318,"Bates County, Cass County",0.981995583,0.84383297,Missouri,,
White,2901200,6587,76754,"Barton County, Cedar County, Dade County, Henry County, Lawrence County, St. Clair County, Vernon County",1,0.878835738,Missouri,,
White,2901300,6169,66602,"Benton County, Dallas County, Hickory County, Laclede County, Polk County",0.89418757,0.894514859,Missouri,,
White,2901400,8430,71209,"Camden County, Miller County, Morgan County, Pulaski County",0.949752152,0.817216754,Missouri,,
White,2901500,4216,65576,"Crawford County, Dent County, Gasconade County, Maries County, Phelps County",1,0.908103943,Missouri,,
White,2901600,5533,65766,Franklin County,1,0.947473049,Missouri,,
White,2901700,17437,227663,St. Charles County,0.937674761,0.843280613,Missouri,,
White,2901800,62892,394143,St. Louis County,0.854313552,0.585175216,Missouri,,
White,2901900,13867,42029,St. Louis city,0.635634422,0.242356613,Missouri,,
White,2902000,10907,146268,Jefferson County,1,0.911236286,Missouri,,
White,2902100,7085,82158,"Perry County, St. Francois County, Ste. Genevieve County, Washington County",0.990631998,0.914309263,Missouri,,
White,2902200,5912,68081,"Bollinger County, Cape Girardeau County, Scott County",0.993780494,0.798941493,Missouri,,
White,2902300,5739,59008,"Dunklin County, Mississippi County, New Madrid County, Pemiscot County, Stoddard County",0.952847421,0.720382869,Missouri,,
White,2902400,5652,60914,"Butler County, Carter County, Iron County, Madison County, Reynolds County, Ripley County, Wayne County",0.975660264,0.878533542,Missouri,,
White,2902500,6079,79036,"Douglas County, Howell County, Oregon County, Ozark County, Shannon County, Texas County, Wright County",0.943651021,0.939115942,Missouri,,
White,2902600,21813,221426,"Christian County, Greene County, Webster County",0.947732031,0.851101637,Missouri,,
White,2902700,4419,78819,"Barry County, McDonald County, Stone County, Taney County",0.989697635,0.833657682,Missouri,,
White,2902800,8290,98931,"Jasper County, Newton County",0.948512614,0.776294708,Missouri,,
White,3000100,4474,66898,"Flathead County, Glacier County, Lincoln County",0.991797805,0.804371893,Montana,,
White,3000200,9466,93127,"Lake County, Mineral County, Missoula County, Ravalli County, Sanders County",0.964933753,0.799270451,Montana,,
White,3000300,8295,81205,"Beaverhead County, Broadwater County, Deer Lodge County, Granite County, Jefferson County, Lewis and Clark County, Madison County, Powell County, Silver Bow County",1,0.888292134,Montana,,
White,3000400,7896,73719,"Blaine County, Cascade County, Chouteau County, Fergus County, Hill County, Judith Basin County, Liberty County, Meagher County, Petroleum County, Pondera County, Teton County, Toole County, Wheatland County",0.917819381,0.751636446,Montana,,
White,3000500,8712,70579,"Carbon County, Gallatin County, Park County, Stillwater County, Sweet Grass County",0.911392391,0.922336042,Montana,,
White,3000690,11445,125143,"Big Horn County, Carter County, Custer County, Daniels County, Dawson County, Fallon County, Garfield County, Golden Valley County, McCone County, Musselshell County, Phillips County, Powder River County, Prairie County, Richland County, Roosevelt County, Rosebud County, Sheridan County, Treasure County, Valley County, Wibaux County, Yellowstone County",0.921423376,0.708050668,Montana,,
White,3100100,8580,53499,"Banner County, Box Butte County, Boyd County, Brown County, Cherry County, Cheyenne County, Dawes County, Deuel County, Garden County, Holt County, Keya Paha County, Kimball County, Morrill County, Rock County, Scotts Bluff County, Sheridan County, Sioux County",1,0.73322463,Nebraska,,
White,3100200,16087,95627,"Antelope County, Boone County, Burt County, Cedar County, Colfax County, Cuming County, Dakota County, Dixon County, Knox County, Madison County, Nance County, Pierce County, Platte County, Stanton County, Thurston County, Wayne County",1,0.679724216,Nebraska,,
White,3100300,7550,58461,"Blaine County, Custer County, Garfield County, Greeley County, Hall County, Hamilton County, Howard County, Loup County, Merrick County, Sherman County, Valley County, Wheeler County",0.98001039,0.707066894,Nebraska,,
White,3100400,7795,61671,"Arthur County, Chase County, Dawson County, Dundy County, Frontier County, Furnas County, Gosper County, Grant County, Hayes County, Hitchcock County, Hooker County, Keith County, Lincoln County, Logan County, McPherson County, Perkins County, Red Willow County, Thomas County",0.968082488,0.791069686,Nebraska,,
White,3100500,7557,63531,"Adams County, Buffalo County, Clay County, Franklin County, Harlan County, Kearney County, Nuckolls County, Phelps County, Webster County",1,0.844209671,Nebraska,,
White,3100600,10520,79089,"Butler County, Fillmore County, Gage County, Jefferson County, Johnson County, Nemaha County, Otoe County, Pawnee County, Polk County, Richardson County, Saline County, Seward County, Thayer County, York County",0.970300674,0.86092633,Nebraska,,
White,3100701,5799,65120,"Cass County, Dodge County, Saunders County, Washington County",1,0.84796083,Nebraska,,
White,3100702,11552,104629,Sarpy County,0.945103467,0.771708429,Nebraska,,
White,3100800,19190,137425,Lancaster County,0.973864496,0.734622002,Nebraska,,
White,3100900,37428,228671,Douglas County,0.912878036,0.584190845,Nebraska,,
White,3200100,20350,140960,Washoe County,0.920981169,0.486199737,Nevada,,
White,3200200,7570,62755,"Carson City, Douglas County, Lyon County, Storey County",0.972008228,0.604453802,Nevada,,
White,3200300,10050,77371,"Churchill County, Elko County, Esmeralda County, Eureka County, Humboldt County, Lander County, Lincoln County, Mineral County, Nye County, Pershing County, White Pine County",0.947576821,0.628751397,Nevada,,
White,3200400,63748,452912,Clark County,0.763174891,0.314274937,Nevada,Las Vegas,Las Vegas
White,3300100,8481,57387,"Alexandria town, Ashland town, Atkinson and Gilmanton Academy grant, Bath town, Beans grant, Beans purchase, Benton town, Berlin city, Bethlehem town, Bridgewater town, Bristol town, Cambridge township, Campton town, Canaan town, Carroll town, Chandlers purchase, Clarksville town, Colebrook town, Columbia town, Crawfords purchase, Cutts grant, Dalton town, Dixs grant, Dixville township, Dorchester town, Dummer town, Easton town, Ellsworth town, Enfield town, Errol town, Ervings location, Franconia town, Gorham town, Grafton town, Greens grant, Groton town, Hadleys purchase, Hanover town, Haverhill town, Hebron town, Holderness town, Jefferson town, Kilkenny township, Lancaster town, Landaff town, Lebanon city, Lincoln town, Lisbon town, Littleton town, Livermore town, Low and Burbanks grant, Lyman town, Lyme town, Martins location, Milan town, Millsfield township, Monroe town, Northumberland town, Odell township, Orange town, Orford town, Piermont town, Pinkhams grant, Pittsburg town, Plymouth town, Randolph town, Rumney town, Sargents purchase, Second College grant, Shelburne town, Stark town, Stewartstown town, Stratford town, Success township, Sugar Hill town, Thompson and Meserves purchase, Thornton town, Warren town, Waterville Valley town, Wentworth location, Wentworth town, Whitefield town, Woodstock town",0.949826419,0.901687503,New Hampshire,,
White,3300290,69815,595032,"Albany town, Allenstown town, Alton town, Amherst town, Andover town, Antrim town, Atkinson town, Auburn town, Barnstead town, Barrington town, Bartlett town, Bedford town, Belmont town, Bennington town, Boscawen town, Bow town, Bradford town, Brentwood town, Brookfield town, Brookline town, Candia town, Canterbury town, Center Harbor town, Chatham town, Chester town, Chichester town, Concord city, Conway town, Danbury town, Danville town, Deerfield town, Deering town, Derry town, Dover city, Dunbarton town, Durham town, East Kingston town, Eaton town, Effingham town, Epping town, Epsom town, Exeter town, Farmington town, Francestown town, Franklin city, Freedom town, Fremont town, Gilford town, Gilmanton town, Goffstown town, Greenfield town, Greenland town, Greenville town, Hale's location, Hampstead town, Hampton Falls town, Hampton town, Hancock town, Hart's Location town, Henniker town, Hill town, Hillsborough town, Hollis town, Hooksett town, Hopkinton town, Hudson town, Jackson town, Kensington town, Kingston town, Laconia city, Lee town, Litchfield town, Londonderry town, Loudon town, Lyndeborough town, Madbury town, Madison town, Manchester city, Mason town, Meredith town, Merrimack town, Middleton town, Milford town, Milton town, Mont Vernon town, Moultonborough town, Nashua city, New Boston town, New Castle town, New Durham town, New Hampton town, New Ipswich town, New London town, Newbury town, Newfields town, Newington town, Newmarket town, Newton town, North Hampton town, Northfield town, Northwood town, Nottingham town, Ossipee town, Pelham town, Pembroke town, Peterborough town, Pittsfield town, Plaistow town, Portsmouth city, Raymond town, Rochester city, Rollinsford town, Rye town, Salem town, Salisbury town, Sanbornton town, Sandown town, Sandwich town, Seabrook town, Sharon town, Somersworth city, South Hampton town, Strafford town, Stratham town, Sutton town, Tamworth town, Temple town, Tilton town, Tuftonboro town, Wakefield town, Warner town, Weare town, Webster town, Wilmot town, Wilton town, Windham town, Windsor town, Wolfeboro town",0.975219667,0.860311687,New Hampshire,,
White,3300500,8145,62899,"Acworth town, Alstead town, Charlestown town, Chesterfield town, Claremont city, Cornish town, Croydon town, Dublin town, Fitzwilliam town, Gilsum town, Goshen town, Grantham town, Harrisville town, Hinsdale town, Jaffrey town, Keene city, Langdon town, Lempster town, Marlborough town, Marlow town, Nelson town, Newport town, Plainfield town, Richmond town, Rindge town, Roxbury town, Springfield town, Stoddard town, Sullivan town, Sunapee town, Surry town, Swanzey town, Troy town, Unity town, Walpole town, Washington town, Westmoreland town, Winchester town",0.994626939,0.910748184,New Hampshire,,
White,3400190,20471,118026,"Atlantic County, Cape May County",0.773716807,0.511614978,New Jersey,,
White,3400300,56065,337042,Bergen County,0.819963455,0.541784525,New Jersey,,
White,3400400,26247,124969,Passaic County,0.714592993,0.347855002,New Jersey,,
White,3400600,19192,70267,Hudson County,0.590032876,0.192545563,New Jersey,,
White,3400800,11135,76312,Hunterdon County,0.960493386,0.827463567,New Jersey,,
White,3400900,43558,186062,Middlesex County,0.759697199,0.348480314,New Jersey,,
White,3401000,22999,127584,Somerset County,0.845862448,0.520192623,New Jersey,,
White,3401100,42151,307446,Monmouth County,0.913169682,0.699750781,New Jersey,,
White,3401200,32613,309482,Ocean County,0.957544267,0.797021866,New Jersey,,
White,3401300,36336,154253,Essex County,0.577632964,0.27504167,New Jersey,,
White,3401500,36538,244364,Morris County,0.896264136,0.698809803,New Jersey,,
White,3401600,9752,84028,Sussex County,0.974907517,0.826868176,New Jersey,,
White,3401700,6240,55921,Warren County,0.908032596,0.752475917,New Jersey,,
White,3401800,26599,138799,Union County,0.681187272,0.358060688,New Jersey,,
White,3402000,27309,192830,Burlington County,0.867145061,0.633244753,New Jersey,,
White,3402100,31581,165481,Camden County,0.823257983,0.475036889,New Jersey,,
White,3402200,18168,150165,Gloucester County,0.880659223,0.738183618,New Jersey,,
White,3402300,21536,100758,Mercer County,0.812280774,0.411453635,New Jersey,,
White,3402490,11410,68475,"Cumberland County, Salem County",0.85410583,0.444112241,New Jersey,,
White,3500190,7365,37690,"Cibola County, McKinley County, San Juan County",0.592708826,0.201530322,New Mexico,,
White,3500300,2634,17062,"Los Alamos County, Mora County, Rio Arriba County, San Miguel County, Taos County",0.380855978,0.21470277,New Mexico,,
White,3500400,4933,27421,"Colfax County, Curry County, De Baca County, Guadalupe County, Harding County, Quay County, Roosevelt County, Union County",0.658963382,0.370308846,New Mexico,,
White,3500500,4161,19915,Santa Fe County,0.571330488,0.223324925,New Mexico,,
White,3500600,5527,33215,Sandoval County,0.643422604,0.3217884,New Mexico,,
White,3500790,28944,126732,"Bernalillo County, Valencia County",0.639547467,0.244953334,New Mexico,,
White,3500900,3894,20505,"Catron County, Grant County, Hidalgo County, Luna County, Sierra County, Socorro County, Torrance County",0.716731071,0.298519403,New Mexico,,
White,3501000,5440,25337,Do–a Ana County,0.490620494,0.161541656,New Mexico,,
White,3501100,4633,33167,"Chaves County, Lincoln County, Otero County",0.55731988,0.307357997,New Mexico,,
White,3501200,4585,33090,"Eddy County, Lea County",0.68771559,0.324278235,New Mexico,,
White,3600100,5416,59499,St. Lawrence County,0.991941392,0.904322565,New York,,
White,3600200,10977,88995,"Clinton County, Essex County, Franklin County, Hamilton County",0.956934869,0.903172433,New York,,
White,3600300,6942,70239,"Warren County, Washington County",0.958972216,0.903267682,New York,,
White,3600400,25296,188044,"Herkimer County, Oneida County, Otsego County, Schoharie County",0.97724551,0.793314099,New York,,
White,3600500,7323,77250,"Jefferson County, Lewis County",0.933460832,0.796975076,New York,,
White,3600600,8089,72010,Oswego County,0.986704051,0.909010589,New York,,
White,3600700,35874,246829,"Cayuga County, Onondaga County",0.944201708,0.694277942,New York,,
White,3600800,7057,71595,"Seneca County, Wayne County",0.984102607,0.868333936,New York,,
White,3600900,49755,277947,Monroe County,0.883606553,0.580192447,New York,,
White,3601000,7592,52769,"Genesee County, Orleans County",0.96997571,0.844709456,New York,,
White,3601100,11618,102191,Niagara County,0.978770018,0.77705878,New York,,
White,3601200,59062,382776,Erie County,0.923002362,0.666866422,New York,,
White,3601300,4886,57471,"Livingston County, Wyoming County",0.954483271,0.928509116,New York,,
White,3601400,10699,73946,"Ontario County, Yates County",0.987903953,0.889629424,New York,,
White,3601500,8400,68539,"Cortland County, Madison County",0.956393003,0.907837391,New York,,
White,3601600,6929,53356,"Fulton County, Montgomery County",0.983115792,0.812796116,New York,,
White,3601700,8015,64291,Schenectady County,0.928091705,0.610974371,New York,,
White,3601800,12702,128830,Saratoga County,0.902387023,0.881642401,New York,,
White,3601900,8711,71552,Rensselaer County,0.944179475,0.750831604,New York,,
White,3602000,20976,106758,Albany County,0.932059526,0.616506696,New York,,
White,3602100,5327,47367,"Columbia County, Greene County",0.979047954,0.766171157,New York,,
White,3602200,20716,175990,"Broome County, Chenango County, Delaware County, Tioga County",0.984694362,0.845195532,New York,,
White,3602300,6952,35335,Tompkins County,0.941367626,0.775162339,New York,,
White,3602400,13614,116649,"Chemung County, Schuyler County, Steuben County",0.92694217,0.869982541,New York,,
White,3602500,8802,71010,"Allegany County, Cattaraugus County",0.978434861,0.88436389,New York,,
White,3602600,7673,64674,Chautauqua County,0.965278625,0.79636997,New York,,
White,3602700,16417,104986,"Sullivan County, Ulster County",0.968897521,0.680490017,New York,,
White,3602800,17812,121519,Dutchess County,0.928627312,0.637737691,New York,,
White,3602900,21019,175733,Orange County,0.868123233,0.601250887,New York,,
White,3603000,16876,171852,Rockland County,0.855173826,0.639746845,New York,,
White,3603100,70591,390523,"Putnam County, Westchester County",0.76663518,0.523371398,New York,,
White,3603200,94195,512288,Nassau County,0.82283622,0.56853044,New York,,
White,3603300,99771,642806,Suffolk County,0.908355117,0.621784091,New York,,
White,3603700,40057,69225,Bronx County,0.473459005,0.063764937,New York,New York City,New York City (Bronx)
White,3603800,118556,189443,New York County,0.623440802,0.298602521,New York,New York City,New York City (Manhattan)
White,3603900,27326,167096,Richmond County,0.896875381,0.534838974,New York,New York City,New York City (Staten Island)
White,3604000,89941,545245,Kings County,0.54730612,0.321710348,New York,New York City,New York City (Brooklyn)
White,3604100,67330,248600,Queens County,0.610415041,0.184086651,New York,New York City,New York City (Queens)
White,3700100,6333,53565,"Ashe County, Avery County, Mitchell County, Watauga County, Yancey County",0.960564256,0.867056251,North Carolina,,
White,3700200,7046,76308,"Alleghany County, Surry County, Wilkes County",0.946915746,0.792711556,North Carolina,,
White,3700300,5888,62417,"Rockingham County, Stokes County",0.949983895,0.723021507,North Carolina,,
White,3700400,3379,43523,"Caswell County, Granville County, Person County",0.667390883,0.532534778,North Carolina,,
White,3700590,4305,59015,"Franklin County, Halifax County, Hertford County, Northampton County, Vance County, Warren County",0.522895634,0.387207031,North Carolina,,
White,3700700,4925,49164,"Camden County, Chowan County, Currituck County, Gates County, Pasquotank County, Perquimans County",0.824958146,0.610823989,North Carolina,,
White,3700800,2176,32144,"Bertie County, Dare County, Hyde County, Martin County, Tyrrell County, Washington County",0.826747715,0.534370661,North Carolina,,
White,3700900,4118,39716,"Edgecombe County, Nash County",0.795441389,0.368593961,North Carolina,,
White,3701000,2588,25392,"Greene County, Wilson County",0.835377634,0.356514037,North Carolina,,
White,3701100,8792,87880,Johnston County,0.891231656,0.602681458,North Carolina,,
White,3701200,54931,390037,Wake County,0.804060459,0.528663039,North Carolina,,
White,3701300,12957,47182,Durham County,0.700984657,0.271037877,North Carolina,,
White,3701400,6119,52987,Orange County,0.801230848,0.601865113,North Carolina,,
White,3701500,5078,43048,"Chatham County, Lee County",0.994516253,0.487812608,North Carolina,,
White,3701600,5061,57469,Alamance County,0.843078434,0.544673085,North Carolina,,
White,3701700,22499,139491,Guilford County,0.695400894,0.410376281,North Carolina,,
White,3701800,17839,114755,Forsyth County,0.805699825,0.45572421,North Carolina,,
White,3701990,9395,126784,"Davie County, Iredell County, Yadkin County",0.88025862,0.714147329,North Carolina,,
White,3702000,4602,63405,"Alexander County, Caldwell County",0.964577675,0.808417618,North Carolina,,
White,3702100,4164,64112,"Burke County, McDowell County",0.934470356,0.743224144,North Carolina,,
White,3702200,13991,104741,Buncombe County,0.908860624,0.737404943,North Carolina,,
White,3702390,9859,96652,"Cherokee County, Clay County, Graham County, Haywood County, Jackson County, Macon County, Madison County, Swain County",0.991352439,0.794169366,North Carolina,,
White,3702500,6733,60647,"Henderson County, Transylvania County",0.947642505,0.723236561,North Carolina,,
White,3702690,11068,124721,"Cleveland County, Lincoln County, Polk County, Rutherford County",0.923102558,0.737291694,North Carolina,,
White,3702800,8244,70827,Catawba County,0.96511358,0.656060696,North Carolina,,
White,3703000,8443,92555,Gaston County,0.869515955,0.659792244,North Carolina,,
White,3703100,47309,272297,Mecklenburg County,0.705672622,0.387871981,North Carolina,,
White,3703290,12401,119106,"Cabarrus County, Stanly County",0.85066539,0.61501044,North Carolina,,
White,3703400,5214,58676,Rowan County,0.891129732,0.625843942,North Carolina,,
White,3703500,5371,85778,Davidson County,0.787767649,0.728147864,North Carolina,,
White,3703600,4612,70392,Randolph County,0.992895603,0.699679911,North Carolina,,
White,3703700,6212,47479,"Montgomery County, Moore County",0.944647193,0.615220129,North Carolina,,
White,3703800,4120,50922,Harnett County,0.751550555,0.533175588,North Carolina,,
White,3703900,3956,38429,"Duplin County, Sampson County",0.888190389,0.407847255,North Carolina,,
White,3704000,4786,38319,Wayne County,0.738922358,0.435265124,North Carolina,,
White,3704190,12416,88369,"Jones County, Lenoir County, Onslow County",0.819808543,0.530875444,North Carolina,,
White,3704200,7926,46802,Pitt County,0.681982458,0.427126884,North Carolina,,
White,3704300,3772,35547,Craven County,0.851467252,0.576294541,North Carolina,,
White,3704400,4645,49420,"Beaufort County, Carteret County, Pamlico County",0.85307622,0.676726758,North Carolina,,
White,3704690,14998,105096,"New Hanover County, Pender County",0.955956399,0.651612639,North Carolina,,
White,3704800,2619,41572,Brunswick County,0.932028472,0.694556773,North Carolina,,
White,3704990,5099,47455,"Bladen County, Columbus County, Robeson County",0.480041414,0.287414461,North Carolina,,
White,3705000,13015,85228,Cumberland County,0.591940701,0.370516241,North Carolina,,
White,3705200,4037,38617,"Hoke County, Richmond County, Scotland County",0.674069107,0.382335186,North Carolina,,
White,3705390,13132,142039,"Anson County, Union County",0.882289708,0.656694114,North Carolina,,
White,3800100,12503,105852,"Adams County, Billings County, Bowman County, Burke County, Divide County, Dunn County, Golden Valley County, Grant County, Hettinger County, McHenry County, McKenzie County, McLean County, Mercer County, Mountrail County, Oliver County, Renville County, Sioux County, Slope County, Stark County, Ward County, Williams County",0.984953523,0.788357675,North Dakota,,
White,3800200,8425,61052,"Barnes County, Benson County, Bottineau County, Dickey County, Eddy County, Foster County, LaMoure County, Nelson County, Pierce County, Ramsey County, Ransom County, Richland County, Rolette County, Sargent County, Sheridan County, Stutsman County, Wells County",0.886748791,0.73954016,North Dakota,,
White,3800300,9788,70080,"Burleigh County, Emmons County, Kidder County, Logan County, McIntosh County, Morton County",1,0.887706637,North Dakota,,
White,3800400,4532,48101,"Cavalier County, Grand Forks County, Griggs County, Pembina County, Steele County, Towner County, Traill County, Walsh County",0.895652175,0.842576385,North Dakota,,
White,3800500,9787,78784,Cass County,0.996233702,0.838770151,North Dakota,,
White,3900100,6041,73305,"Defiance County, Henry County, Paulding County, Williams County",1,0.850593507,Ohio,,
White,3900290,35282,288381,"Fulton County, Lucas County, Ottawa County, Wood County",0.896642864,0.669999063,Ohio,,
White,3900700,6954,67123,"Erie County, Sandusky County",0.986662865,0.740340829,Ohio,,
White,3900800,12907,144607,Lorain County,0.926361859,0.693312705,Ohio,,
White,3900900,59183,401378,Cuyahoga County,0.82234019,0.491377771,Ohio,,
White,3901090,14120,184959,"Geauga County, Lake County",0.977974772,0.866752863,Ohio,,
White,3901300,3595,57979,Ashtabula County,0.922741294,0.853913248,Ohio,,
White,3901490,19438,203500,"Mahoning County, Trumbull County",0.949816763,0.731225312,Ohio,,
White,3901700,6211,85414,Portage County,0.960265934,0.875807464,Ohio,,
White,3901800,31218,246659,Summit County,0.923227072,0.702386022,Ohio,,
White,3901900,6499,119811,Medina County,1,0.921757817,Ohio,,
White,3902000,6160,70594,Wayne County,0.990672231,0.927452862,Ohio,,
White,3902100,6033,70505,"Ashland County, Huron County",0.965898156,0.914117932,Ohio,,
White,3902200,7771,66891,Richland County,0.996282041,0.809171855,Ohio,,
White,3902300,5090,75052,"Crawford County, Seneca County, Wyandot County",0.969523787,0.90133065,Ohio,,
White,3902400,6588,64412,"Hancock County, Putnam County",0.970679224,0.869316399,Ohio,,
White,3902500,5378,51181,Allen County,0.930932999,0.73655504,Ohio,,
White,3902600,5616,76432,"Auglaize County, Mercer County, Van Wert County",0.979933679,0.94246465,Ohio,,
White,3902700,6041,73152,"Champaign County, Hardin County, Logan County",0.943611383,0.904260993,Ohio,,
