wbhao,geoid_scatter,teacher,k12,AreaName,teacher_share,k12_share,state,city,city2
Black,1802600,35,6083,"Fayette County, Rush County, Union County, Wayne County",0.007359125,0.077639788,Indiana,,
Black,1802700,0,3279,"Daviess County, Greene County, Lawrence County, Martin County, Orange County, Owen County",0,0.029528039,Indiana,,
Black,1802800,0,3543,Monroe County,0,0.056008726,Indiana,,
Black,1802900,0,2641,"Bartholomew County, Jackson County",0,0.029893151,Indiana,,
Black,1803000,0,1490,"Decatur County, Jefferson County, Jennings County, Scott County",0,0.019329814,Indiana,,
Black,1803100,0,1229,"Dearborn County, Franklin County, Ohio County, Ripley County, Switzerland County",0,0.014102447,Indiana,,
Black,1803200,148,2208,"Gibson County, Posey County, Warrick County",0.028991185,0.025499186,Indiana,,
Black,1803300,55,18361,Vanderburgh County,0.005616257,0.168322906,Indiana,,
Black,1803400,0,1484,"Crawford County, Dubois County, Knox County, Perry County, Pike County, Spencer County",0,0.015458978,Indiana,,
Black,1803500,0,5223,"Floyd County, Harrison County, Washington County",0,0.052079491,Indiana,,
Black,1803600,159,10622,Clark County,0.034333836,0.136870861,Indiana,,
Black,1900100,0,1128,"Clay County, Dickinson County, Emmet County, Lyon County, O'Brien County, Osceola County, Palo Alto County, Sioux County",0,0.013640816,Iowa,,
Black,1900200,0,1658,"Cerro Gordo County, Floyd County, Hancock County, Kossuth County, Mitchell County, Winnebago County, Worth County",0,0.022580249,Iowa,,
Black,1900400,0,1035,"Allamakee County, Bremer County, Chickasaw County, Clayton County, Fayette County, Howard County, Winneshiek County",0,0.013334192,Iowa,,
Black,1900500,211,12297,Black Hawk County,0.036130138,0.150792778,Iowa,,
Black,1900600,0,5344,"Butler County, Franklin County, Grundy County, Hamilton County, Hardin County, Humboldt County, Webster County, Wright County",0,0.058581077,Iowa,,
Black,1900700,0,5302,"Buchanan County, Delaware County, Dubuque County, Jackson County",0,0.049288377,Iowa,,
Black,1900800,444,3524,"Cedar County, Clinton County, Jones County, Muscatine County",0.050112866,0.038005263,Iowa,,
Black,1900900,89,19980,Scott County,0.009899889,0.167645574,Iowa,,
Black,1901000,224,17341,Linn County,0.017143732,0.11625693,Iowa,,
Black,1901100,350,9497,Johnson County,0.03524318,0.123589657,Iowa,,
Black,1901200,0,2154,"Benton County, Iowa County, Marshall County, Poweshiek County, Tama County",0,0.026853168,Iowa,,
Black,1901300,0,2271,"Boone County, Story County",0,0.03629129,Iowa,,
Black,1901490,1179,40377,"Dallas County, Jasper County, Madison County, Marion County, Polk County, Warren County",0.023713268,0.084228598,Iowa,,
Black,1901800,0,853,"Adair County, Adams County, Appanoose County, Audubon County, Clarke County, Decatur County, Guthrie County, Lucas County, Monroe County, Ringgold County, Taylor County, Union County, Wayne County",0,0.012433677,Iowa,,
Black,1901900,0,2421,"Buena Vista County, Calhoun County, Carroll County, Cherokee County, Crawford County, Greene County, Ida County, Monona County, Pocahontas County, Sac County",0,0.030000372,Iowa,,
Black,1902000,0,4120,"Plymouth County, Woodbury County",0,0.042605117,Iowa,,
Black,1902100,0,3167,"Cass County, Fremont County, Harrison County, Mills County, Montgomery County, Page County, Pottawattamie County, Shelby County",0,0.025001185,Iowa,,
Black,1902200,0,2349,"Davis County, Jefferson County, Keokuk County, Mahaska County, Van Buren County, Wapello County, Washington County",0,0.029213874,Iowa,,
Black,1902300,0,5883,"Des Moines County, Henry County, Lee County, Louisa County",0,0.090061538,Iowa,,
Black,2000100,0,2029,"Cheyenne County, Decatur County, Ellis County, Gove County, Graham County, Greeley County, Lane County, Logan County, Ness County, Norton County, Osborne County, Phillips County, Rawlins County, Rooks County, Russell County, Scott County, Sheridan County, Sherman County, Smith County, Thomas County, Trego County, Wallace County, Wichita County",0,0.028945191,Kansas,,
Black,2000200,0,4884,"Clay County, Cloud County, Dickinson County, Ellsworth County, Jewell County, Lincoln County, Marshall County, Mitchell County, Nemaha County, Ottawa County, Republic County, Saline County, Washington County",0,0.048224654,Kansas,,
Black,2000300,92,11895,"Geary County, Pottawatomie County, Riley County",0.014314611,0.146058455,Kansas,,
Black,2000400,397,8773,"Atchison County, Doniphan County, Jefferson County, Leavenworth County",0.055047143,0.101719484,Kansas,,
Black,2000500,1797,34039,Wyandotte County,0.16007483,0.269487768,Kansas,,
Black,2000600,459,36322,Johnson County,0.011556764,0.084251694,Kansas,,
Black,2000700,0,6195,Douglas County,0,0.101734161,Kansas,,
Black,2000800,0,20683,"Brown County, Jackson County, Osage County, Shawnee County, Wabaunsee County",0,0.125774577,Kansas,,
Black,2000990,0,2962,"Barber County, Barton County, Chase County, Chautauqua County, Coffey County, Comanche County, Cowley County, Edwards County, Elk County, Greenwood County, Harper County, Kingman County, Kiowa County, Lyon County, Marion County, Morris County, Pawnee County, Pratt County, Rush County, Stafford County, Sumner County, Wilson County, Woodson County",0,0.0194574,Kansas,,
Black,2001000,0,3777,"McPherson County, Reno County, Rice County",0,0.055165261,Kansas,,
Black,2001200,0,4161,"Clark County, Finney County, Ford County, Grant County, Gray County, Hamilton County, Haskell County, Hodgeman County, Kearny County, Meade County, Morton County, Seward County, Stanton County, Stevens County",0,0.034170136,Kansas,,
Black,2001300,942,56137,"Butler County, Harvey County, Sedgwick County",0.022588303,0.1210564,Kansas,,
Black,2001400,0,4394,"Allen County, Anderson County, Bourbon County, Franklin County, Linn County, Miami County",0,0.054999247,Kansas,,
Black,2001500,0,6808,"Cherokee County, Crawford County, Labette County, Montgomery County, Neosho County",0,0.075107843,Kansas,,
Black,2100100,165,15706,"Ballard County, Calloway County, Carlisle County, Fulton County, Graves County, Hickman County, Marshall County, McCracken County",0.016396701,0.122920156,Kentucky,,
Black,2100200,300,6654,"Caldwell County, Crittenden County, Hopkins County, Livingston County, Muhlenberg County",0.047021944,0.095430687,Kentucky,,
Black,2100300,848,17156,"Christian County, Lyon County, Todd County, Trigg County",0.134496436,0.223562986,Kentucky,,
Black,2100400,84,7907,"Allen County, Barren County, Butler County, Edmonson County, Hart County, Logan County, Metcalfe County, Monroe County, Simpson County",0.012049921,0.066148542,Kentucky,,
Black,2100500,269,10126,Warren County,0.035909757,0.130518287,Kentucky,,
Black,2100600,205,1929,"Adair County, Casey County, Clinton County, Cumberland County, Green County, Russell County, Taylor County",0.045233894,0.03054535,Kentucky,,
Black,2100700,0,1474,"McCreary County, Pulaski County, Wayne County",0,0.02294342,Kentucky,,
Black,2100800,0,668,"Clay County, Jackson County, Laurel County, Rockcastle County",0,0.008579391,Kentucky,,
Black,2100900,0,1597,"Bell County, Harlan County, Knox County, Whitley County",0,0.019185027,Kentucky,,
Black,2101000,0,1239,"Breathitt County, Knott County, Lee County, Leslie County, Letcher County, Owsley County, Perry County, Wolfe County",0,0.018421052,Kentucky,,
Black,2101100,0,847,"Floyd County, Johnson County, Magoffin County, Martin County, Pike County",0,0.00903014,Kentucky,,
Black,2101290,544,23612,"Breckinridge County, Grayson County, Hardin County, Larue County, Marion County, Meade County, Nelson County, Washington County",0.0367245,0.121607281,Kentucky,,
Black,2101400,0,6968,"Henderson County, McLean County, Ohio County, Union County, Webster County",0,0.09231095,Kentucky,,
Black,2101500,301,6614,"Daviess County, Hancock County",0.063703701,0.088617943,Kentucky,,
Black,2101690,132,7489,"Bullitt County, Henry County, Oldham County, Shelby County, Spencer County, Trimble County",0.012184991,0.041683365,Kentucky,,
Black,2101700,4188,151453,Jefferson County,0.106200077,0.306054682,Kentucky,,
Black,2101900,2474,43229,Fayette County,0.136511609,0.231951326,Kentucky,,
Black,2102000,36,8785,"Anderson County, Franklin County, Mercer County, Woodford County",0.004573752,0.110987581,Kentucky,,
Black,2102100,0,5439,"Boyle County, Garrard County, Jessamine County, Lincoln County",0,0.064039469,Kentucky,,
Black,2102200,46,4869,"Estill County, Madison County, Powell County",0.007405023,0.068280302,Kentucky,,
Black,2102300,226,7378,"Bourbon County, Clark County, Harrison County, Nicholas County, Scott County",0.038606081,0.074196987,Kentucky,,
Black,2102400,0,9906,Kenton County,0,0.086135387,Kentucky,,
Black,2102500,43,6211,Boone County,0.008536828,0.062633619,Kentucky,,
Black,2102600,59,6875,"Campbell County, Carroll County, Gallatin County, Grant County, Owen County, Pendleton County",0.006238765,0.062563702,Kentucky,,
Black,2102700,0,5021,"Bath County, Bracken County, Fleming County, Lewis County, Mason County, Menifee County, Montgomery County, Morgan County, Robertson County, Rowan County",0,0.053988088,Kentucky,,
Black,2102800,0,3618,"Boyd County, Carter County, Elliott County, Greenup County, Lawrence County",0,0.041633103,Kentucky,,
Black,2200100,3271,100327,Caddo Parish,0.212955728,0.574534833,Louisiana,,
Black,2200200,1239,37200,"Bossier Parish, Webster Parish",0.175098926,0.313831359,Louisiana,,
Black,2200300,3162,55487,"Bienville Parish, Claiborne Parish, De Soto Parish, Lincoln Parish, Natchitoches Parish, Red River Parish, Sabine Parish",0.296039701,0.450615585,Louisiana,,
Black,2200400,2233,50977,Ouachita Parish,0.247643337,0.473332852,Louisiana,,
Black,2200500,1492,48659,"Caldwell Parish, East Carroll Parish, Franklin Parish, Jackson Parish, Madison Parish, Morehouse Parish, Richland Parish, Tensas Parish, Union Parish, West Carroll Parish",0.235331237,0.455766499,Louisiana,,
Black,2200600,296,27963,"Avoyelles Parish, Catahoula Parish, Concordia Parish, Grant Parish, LaSalle Parish, Winn Parish",0.068030335,0.329946905,Louisiana,,
Black,2200700,1420,45631,"Rapides Parish, Vernon Parish",0.142727911,0.337754726,Louisiana,,
Black,2200890,1992,62489,"Allen Parish, Beauregard Parish, Calcasieu Parish, Cameron Parish, Jefferson Davis Parish",0.1119982,0.284367919,Louisiana,,
Black,2201000,692,40935,"Evangeline Parish, St. Landry Parish",0.155470684,0.439094245,Louisiana,,
Black,2201100,83,23070,"Acadia Parish, Vermilion Parish",0.011655666,0.249076888,Louisiana,,
Black,2201200,2543,53894,Lafayette Parish,0.185837477,0.344979018,Louisiana,,
Black,2201300,1106,54274,"Iberia Parish, St. Martin Parish, St. Mary Parish",0.108847551,0.395162582,Louisiana,,
Black,2201400,643,36079,"East Feliciana Parish, Iberville Parish, Pointe Coupee Parish, West Baton Rouge Parish, West Feliciana Parish",0.139661163,0.47238043,Louisiana,,
Black,2201500,10805,169644,East Baton Rouge Parish,0.34045437,0.58271277,Louisiana,,
Black,2201600,825,25037,Ascension Parish,0.108353034,0.259706438,Louisiana,,
Black,2201700,368,15210,"Livingston Parish, St. Helena Parish",0.056930695,0.136730164,Louisiana,,
Black,2201800,1521,49254,"Tangipahoa Parish, Washington Parish",0.17889908,0.387189597,Louisiana,,
Black,2201900,1246,45805,"St. Charles Parish, St. James Parish, St. John the Baptist Parish",0.174779072,0.4915227,Louisiana,,
Black,2202000,863,17381,"Assumption Parish, Lafourche Parish",0.153068468,0.214957088,Louisiana,,
Black,2202100,789,20776,Terrebonne Parish,0.143506736,0.250436962,Louisiana,,
Black,2202200,626,31167,St. Tammany Parish,0.057568513,0.168064192,Louisiana,,
Black,2202390,2766,114143,"Jefferson Parish, Plaquemines Parish, St. Bernard Parish",0.13197194,0.352475971,Louisiana,,
Black,2202400,11720,165139,Orleans Parish,0.465781748,0.743189812,Louisiana,,
Black,2300100,0,880,"Addison town, Alexander town, Allagash town, Amity town, Ashland town, Baileyville town, Bancroft town, Baring plantation, Beals town, Beddington town, Blaine town, Bridgewater town, Calais city, Caribou city, Cary plantation, Castle Hill town, Caswell town, Central Aroostook UT, Chapman town, Charlotte town, Cherryfield town, Codyville plantation, Columbia Falls town, Columbia town, Connor UT, Cooper town, Crawford town, Crystal town, Cutler town, Cyr plantation, Danforth town, Deblois town, Dennysville town, Dyer Brook town, Eagle Lake town, East Central Washington UT, East Machias town, Easton town, Eastport city, Fort Fairfield town, Fort Kent town, Frenchville town, Garfield plantation, Glenwood plantation, Grand Isle town, Grand Lake Stream plantation, Hamlin town, Hammond town, Harrington town, Haynesville town, Hersey town, Hodgdon town, Houlton town, Island Falls town, Jonesboro town, Jonesport town, Limestone town, Linneus town, Littleton town, Lubec town, Ludlow town, Machias town, Machiasport town, Macwahoc plantation, Madawaska town, Mapleton town, Mars Hill town, Marshfield town, Masardis town, Meddybemps town, Merrill town, Milbridge town, Monticello town, Moro plantation, Nashville plantation, New Canada town, New Limerick town, New Sweden town, North Washington UT, Northfield town, Northwest Aroostook UT, Oakfield town, Orient town, Oxbow plantation, Passamaquoddy Indian Township Reservation, Passamaquoddy Pleasant Point Reservation, Pembroke town, Penobscot Indian Island Reservation, Perham town, Perry town, Portage Lake town, Presque Isle city, Princeton town, Reed plantation, Robbinston town, Roque Bluffs town, Sherman town, Smyrna town, South Aroostook UT, Square Lake UT, St. Agatha town, St. Francis town, St. John plantation, Steuben town, Stockholm town, Talmadge town, Topsfield town, Van Buren town, Vanceboro town, Wade town, Waite town, Wallagrass town, Washburn town, Wesley town, Westfield town, Westmanland town, Weston town, Whiting town, Whitneyville town, Winterville plantation, Woodland town",0,0.014840549,Maine,,
Black,2300200,0,1438,"Abbot town, Andover town, Anson town, Athens town, Atkinson town, Avon town, Beaver Cove town, Bethel town, Bingham town, Blanchard UT, Bowerbank town, Brighton plantation, Brownfield town, Brownville town, Buckfield town, Byron town, Cambridge town, Canaan town, Canton town, Caratunk town, Carrabassett Valley town, Carthage town, Central Somerset UT, Chesterville town, Coplin plantation, Cornville town, Dallas plantation, Denmark town, Dennistown plantation, Detroit town, Dixfield town, Dover-Foxcroft town, East Central Franklin UT, Embden town, Eustis town, Fairfield town, Farmington town, Fryeburg town, Gilead town, Greenville town, Greenwood town, Guilford town, Hanover town, Harmony town, Hartford town, Hartland town, Hebron town, Highland plantation, Hiram town, Industry town, Jackman town, Jay town, Kingfield town, Kingsbury plantation, Lake View plantation, Lincoln plantation, Lovell town, Madison town, Magalloway plantation, Medford town, Mercer town, Mexico town, Milo town, Milton UT, Monson town, Moose River town, Moscow town, New Portland town, New Sharon town, New Vineyard town, Newry town, Norridgewock town, North Franklin UT, North Oxford UT, Northeast Piscataquis UT, Northeast Somerset UT, Northwest Piscataquis UT, Northwest Somerset UT, Norway town, Otisfield town, Oxford town, Palmyra town, Paris town, Parkman town, Peru town, Phillips town, Pittsfield town, Pleasant Ridge plantation, Porter town, Rangeley plantation, Rangeley town, Ripley town, Roxbury town, Rumford town, Sandy River plantation, Sangerville town, Sebec town, Seboomook Lake UT, Shirley town, Skowhegan town, Smithfield town, Solon town, South Franklin UT, South Oxford UT, Southeast Piscataquis UT, St. Albans town, Starks town, Stoneham town, Stow town, Strong town, Sumner town, Sweden town, Temple town, The Forks plantation, Upton town, Waterford town, Weld town, Wellington town, West Central Franklin UT, West Forks plantation, West Paris town, Willimantic town, Wilton town, Woodstock town, Wyman UT",0,0.015319712,Maine,,
Black,2300300,0,2230,"Alton town, Argyle UT, Bangor city, Bradford town, Bradley town, Brewer city, Burlington town, Carmel town, Carroll plantation, Charleston town, Chester town, Clifton town, Corinna town, Corinth town, Dexter town, Dixmont town, Drew plantation, East Central Penobscot UT, East Millinocket town, Eddington town, Edinburg town, Enfield town, Etna town, Exeter town, Garland town, Glenburn town, Greenbush town, Hampden town, Hermon town, Holden town, Howland town, Hudson town, Kenduskeag town, Kingman UT, Lagrange town, Lakeville town, Lee town, Levant town, Lincoln town, Lowell town, Mattawamkeag town, Maxfield town, Medway town, Milford town, Millinocket town, Mount Chase town, Newburgh town, Newport town, North Penobscot UT, Old Town city, Orono town, Orrington town, Passadumkeag town, Patten town, Penobscot Indian Island Reservation, Plymouth town, Prentiss UT, Seboeis plantation, Springfield town, Stacyville town, Stetson town, Twombly Ridge UT, Veazie town, Webster plantation, Whitney UT, Winn town, Woodville town",0,0.026326042,Maine,,
Black,2300400,0,1995,"Albion town, Augusta city, Belgrade town, Benton town, Chelsea town, China town, Clinton town, Farmingdale town, Fayette town, Gardiner city, Hallowell city, Litchfield town, Manchester town, Monmouth town, Mount Vernon town, Oakland town, Pittston town, Randolph town, Readfield town, Rome town, Sidney town, Unity UT, Vassalboro town, Vienna town, Waterville city, Wayne town, West Gardiner town, Windsor town, Winslow town, Winthrop town",0,0.027133629,Maine,,
Black,2300500,292,2148,"Alna town, Amherst town, Appleton town, Aurora town, Bar Harbor town, Belfast city, Belmont town, Blue Hill town, Boothbay Harbor town, Boothbay town, Bremen town, Bristol town, Brooklin town, Brooks town, Brooksville town, Bucksport town, Burnham town, Camden town, Castine town, Central Hancock UT, Cranberry Isles town, Criehaven UT, Cushing town, Damariscotta town, Dedham town, Deer Isle town, Dresden town, East Hancock UT, Eastbrook town, Edgecomb town, Ellsworth city, Frankfort town, Franklin town, Freedom town, Frenchboro town, Friendship town, Gouldsboro town, Great Pond town, Hancock town, Hibberts gore, Hope town, Isle au Haut town, Islesboro town, Jackson town, Jefferson town, Knox town, Lamoine town, Liberty town, Lincolnville town, Louds Island UT, Mariaville town, Marshall Island UT, Matinicus Isle plantation, Monhegan plantation, Monroe town, Montville town, Morrill town, Mount Desert town, Muscle Ridge Islands UT, Newcastle town, Nobleboro town, North Haven town, Northport town, Northwest Hancock UT, Orland town, Osborn town, Otis town, Owls Head town, Palermo town, Penobscot town, Prospect town, Rockland city, Rockport town, Searsmont town, Searsport town, Sedgwick town, Somerville town, Sorrento town, South Bristol town, South Thomaston town, Southport town, Southwest Harbor town, St. George town, Stockton Springs town, Stonington town, Sullivan town, Surry town, Swans Island town, Swanville town, Thomaston town, Thorndike town, Tremont town, Trenton town, Troy town, Union town, Unity town, Verona Island town, Vinalhaven town, Waldo town, Waldoboro town, Waltham town, Warren town, Washington town, Westport Island town, Whitefield town, Winter Harbor town, Winterport town, Wiscasset town",0.022787577,0.022613382,Maine,,
Black,2300600,0,3890,"Auburn city, Durham town, Greene town, Leeds town, Lewiston city, Lisbon town, Livermore Falls town, Livermore town, Mechanic Falls town, Minot town, Poland town, Sabattus town, Turner town, Wales town",0,0.055077307,Maine,,
Black,2300790,436,14618,"Acton town, Alfred town, Arrowsic town, Arundel town, Baldwin town, Bath city, Berwick town, Biddeford city, Bowdoin town, Bowdoinham town, Bridgton town, Brunswick town, Buxton town, Cape Elizabeth town, Casco town, Chebeague Island town, Cornish town, Cumberland town, Dayton town, Eliot town, Falmouth town, Freeport town, Frye Island town, Georgetown town, Gorham town, Gray town, Harpswell town, Harrison town, Hollis town, Kennebunk town, Kennebunkport town, Kittery town, Lebanon town, Limerick town, Limington town, Long Island town, Lyman town, Naples town, New Gloucester town, Newfield town, North Berwick town, North Yarmouth town, Ogunquit town, Old Orchard Beach town, Parsonsfield town, Perkins UT, Phippsburg town, Portland city, Pownal town, Raymond town, Richmond town, Saco city, Sanford city, Scarborough town, Sebago town, Shapleigh town, South Berwick town, South Portland city, Standish town, Topsham town, Waterboro town, Wells town, West Bath town, Westbrook city, Windham town, Woolwich town, Yarmouth town, York town",0.010058599,0.046887279,Maine,,
Black,2400100,0,3813,"Allegany County, Garrett County",0,0.068170846,Maryland,,
Black,2400200,213,18133,Washington County,0.028449312,0.181083724,Maryland,,
Black,2400300,583,23265,Frederick County,0.033976339,0.135272637,Maryland,,
Black,2400400,429,6504,Carroll County,0.052329838,0.055334356,Maryland,,
Black,2400500,3880,185035,Baltimore County,0.085863501,0.363871813,Maryland,,
Black,2400600,719,32205,Harford County,0.05506203,0.188637808,Maryland,,
Black,2400700,0,8622,Cecil County,0,0.122706898,Maryland,,
Black,2400800,14857,273837,Baltimore city,0.327030599,0.75252068,Maryland,,
Black,2400900,2998,54573,Howard County,0.11700882,0.239424571,Maryland,,
Black,2401000,8047,151427,Montgomery County,0.108276486,0.217210189,Maryland,,
Black,2401100,20085,385900,Prince George's County,0.449117869,0.669066191,Maryland,,
Black,2401200,4558,80943,Anne Arundel County,0.138435841,0.221829712,Maryland,,
Black,2401300,659,18735,"Caroline County, Dorchester County, Kent County, Queen Anne's County, Talbot County",0.069237232,0.176773638,Maryland,,
Black,2401400,367,33350,"Somerset County, Wicomico County, Worcester County",0.03502911,0.313204348,Maryland,,
Black,2401500,203,26944,"Calvert County, St. Mary's County",0.01733117,0.18002753,Maryland,,
Black,2401600,1697,59033,Charles County,0.192294613,0.526323795,Maryland,,
Black,2500100,35,6436,"Adams town, Alford town, Becket town, Cheshire town, Clarksburg town, Dalton town, Egremont town, Florida town, Great Barrington town, Hancock town, Hinsdale town, Lanesborough town, Lee town, Lenox town, Monterey town, Mount Washington town, New Ashford town, New Marlborough town, North Adams city, Otis town, Peru town, Pittsfield city, Richmond town, Sandisfield town, Savoy town, Sheffield town, Stockbridge town, Tyringham town, Washington town, West Stockbridge town, Williamstown town, Windsor town",0.004358112,0.089766659,Massachusetts,,
Black,2500290,1593,39254,"Agawam Town city, Amherst town, Ashfield town, Belchertown town, Bernardston town, Blandford town, Brimfield town, Buckland town, Charlemont town, Chester town, Chesterfield town, Chicopee city, Colrain town, Conway town, Cummington town, Deerfield town, East Longmeadow town, Easthampton Town city, Erving town, Gill town, Goshen town, Granby town, Granville town, Greenfield Town city, Hadley town, Hampden town, Hatfield town, Hawley town, Heath town, Holland town, Holyoke city, Huntington town, Leverett town, Leyden town, Longmeadow town, Ludlow town, Middlefield town, Monroe town, Monson town, Montague town, Montgomery town, New Salem town, Northampton city, Northfield town, Orange town, Palmer Town city, Pelham town, Plainfield town, Rowe town, Russell town, Shelburne town, Shutesbury town, South Hadley town, Southampton town, Southwick town, Springfield city, Sunderland town, Tolland town, Wales town, Ware town, Warwick town, Wendell town, West Springfield Town city, Westfield city, Westhampton town, Whately town, Wilbraham town, Williamsburg town, Worthington town",0.030013565,0.089733683,Massachusetts,,
Black,2500390,7151,238609,"Abington town, Acton town, Acushnet town, Amesbury Town city, Andover town, Arlington town, Ashburnham town, Ashby town, Ashland town, Athol town, Attleboro city, Auburn town, Avon town, Ayer town, Barre town, Bedford town, Bellingham town, Belmont town, Berkley town, Berlin town, Beverly city, Billerica town, Blackstone town, Bolton town, Boxborough town, Boxford town, Boylston town, Braintree Town city, Bridgewater town, Brockton city, Brookfield town, Brookline town, Burlington town, Cambridge city, Canton town, Carlisle town, Carver town, Charlton town, Chelmsford town, Clinton town, Cohasset town, Concord town, Danvers town, Dartmouth town, Dedham town, Dighton town, Douglas town, Dover town, Dracut town, Dudley town, Dunstable town, Duxbury town, East Bridgewater town, East Brookfield town, Easton town, Essex town, Everett city, Fairhaven town, Fall River city, Fitchburg city, Foxborough town, Framingham town, Franklin Town city, Freetown town, Gardner city, Georgetown town, Gloucester city, Grafton town, Groton town, Groveland town, Halifax town, Hamilton town, Hanover town, Hanson town, Hardwick town, Harvard town, Haverhill city, Hingham town, Holbrook town, Holden town, Holliston town, Hopedale town, Hopkinton town, Hubbardston town, Hudson town, Hull town, Ipswich town, Kingston town, Lakeville town, Lancaster town, Lawrence city, Leicester town, Leominster city, Lexington town, Lincoln town, Littleton town, Lowell city, Lunenburg town, Lynn city, Lynnfield town, Malden city, Manchester-by-the-Sea town, Mansfield town, Marblehead town, Marion town, Marlborough city, Marshfield town, Mattapoisett town, Maynard town, Medfield town, Medford city, Medway town, Melrose city, Mendon town, Merrimac town, Methuen Town city, Middleborough town, Middleton town, Milford town, Millbury town, Millis town, Millville town, Milton town, Nahant town, Natick town, Needham town, New Bedford city, New Braintree town, Newbury town, Newburyport city, Newton city, Norfolk town, North Andover town, North Attleborough town, North Brookfield town, North Reading town, Northborough town, Northbridge town, Norton town, Norwell town, Norwood town, Oakham town, Oxford town, Paxton town, Peabody city, Pembroke town, Pepperell town, Petersham town, Phillipston town, Plainville town, Plymouth town, Plympton town, Princeton town, Quincy city, Randolph town, Raynham town, Reading town, Rehoboth town, Rochester town, Rockland town, Rockport town, Rowley town, Royalston town, Rutland town, Salem city, Salisbury town, Saugus town, Scituate town, Seekonk town, Sharon town, Sherborn town, Shirley town, Shrewsbury town, Somerset town, Somerville city, Southborough town, Southbridge Town city, Spencer town, Sterling town, Stoneham town, Stoughton town, Stow town, Sturbridge town, Sudbury town, Sutton town, Swampscott town, Swansea town, Taunton city, Templeton town, Tewksbury town, Topsfield town, Townsend town, Tyngsborough town, Upton town, Uxbridge town, Wakefield town, Walpole town, Waltham city, Wareham town, Warren town, Watertown Town city, Wayland town, Webster town, Wellesley town, Wenham town, West Boylston town, West Bridgewater town, West Brookfield town, West Newbury town, Westborough town, Westford town, Westminster town, Weston town, Westport town, Westwood town, Weymouth Town city, Whitman town, Wilmington town, Winchendon town, Winchester town, Woburn city, Worcester city, Wrentham town",0.020326659,0.075632535,Massachusetts,,
Black,2503300,6670,120388,"Boston city, Chelsea city, Revere city, Winthrop Town city",0.114224061,0.324457467,Massachusetts,,
Black,2504790,74,7911,"Aquinnah town, Barnstable Town city, Bourne town, Brewster town, Chatham town, Chilmark town, Dennis town, Eastham town, Edgartown town, Falmouth town, Gosnold town, Harwich town, Mashpee town, Nantucket town, Oak Bluffs town, Orleans town, Provincetown town, Sandwich town, Tisbury town, Truro town, Wellfleet town, West Tisbury town, Yarmouth town",0.004466711,0.061602075,Massachusetts,,
Black,2600100,0,1904,"Baraga County, Dickinson County, Gogebic County, Houghton County, Iron County, Keweenaw County, Marquette County, Ontonagon County",0,0.020379547,Michigan,,
Black,2600200,0,2901,"Alger County, Chippewa County, Delta County, Luce County, Mackinac County, Menominee County, Schoolcraft County",0,0.03660614,Michigan,,
Black,2600300,0,1051,"Alcona County, Alpena County, Cheboygan County, Crawford County, Montmorency County, Oscoda County, Otsego County, Presque Isle County",0,0.01400829,Michigan,,
Black,2600400,0,1056,"Antrim County, Charlevoix County, Emmet County, Kalkaska County, Missaukee County, Wexford County",0,0.011132899,Michigan,,
Black,2600500,39,2463,"Benzie County, Grand Traverse County, Leelanau County, Manistee County",0.006083294,0.026604017,Michigan,,
Black,2600600,46,3239,"Lake County, Mason County, Newaygo County, Oceana County",0.009561421,0.042715091,Michigan,,
Black,2600700,145,24705,Muskegon County,0.016512925,0.198714644,Michigan,,
Black,2600800,70,6902,Ottawa County,0.004672274,0.033433929,Michigan,,
Black,2600900,0,3286,Allegan County,0,0.037250321,Michigan,,
Black,2601000,996,72918,Kent County,0.02547054,0.158833325,Michigan,,
Black,2601100,250,5549,"Ionia County, Mecosta County, Montcalm County, Osceola County",0.029631386,0.041694216,Michigan,,
Black,2601200,74,3393,"Clare County, Gratiot County, Isabella County",0.012191104,0.043795336,Michigan,,
Black,2601300,0,1555,"Arenac County, Gladwin County, Iosco County, Ogemaw County, Roscommon County",0,0.026549429,Michigan,,
Black,2601400,0,4693,"Bay County, Midland County",0,0.037801046,Michigan,,
Black,2601500,322,32769,Saginaw County,0.041564476,0.251978129,Michigan,,
Black,2601600,0,2238,"Huron County, Sanilac County, Tuscola County",0,0.026213149,Michigan,,
Black,2601700,1334,84429,"Genesee County, Lapeer County, Shiawassee County",0.052424744,0.2068142,Michigan,,
Black,2601800,1364,36193,Ingham County,0.100947306,0.217122391,Michigan,,
Black,2601900,169,8572,"Clinton County, Eaton County",0.019089574,0.068223424,Michigan,,
Black,2602000,316,16526,"Barry County, Calhoun County",0.038801573,0.122806884,Michigan,,
Black,2602100,820,34631,Kalamazoo County,0.057942342,0.205333903,Michigan,,
Black,2602200,0,3689,"Branch County, St. Joseph County",0,0.048992004,Michigan,,
Black,2602300,10,6755,"Cass County, Van Buren County",0.001584535,0.075962894,Michigan,,
Black,2602400,462,23210,Berrien County,0.051706772,0.224223047,Michigan,,
Black,2602500,0,2193,"Hillsdale County, Lenawee County",0,0.023659766,Michigan,,
Black,2602600,0,14639,Jackson County,0,0.135838091,Michigan,,
Black,2602700,1718,42315,Washtenaw County,0.078637801,0.20379512,Michigan,,
Black,2602800,0,2437,Livingston County,0,0.01814351,Michigan,,
Black,2602900,4913,141491,Oakland County,0.062773906,0.171611786,Michigan,,
Black,2603000,680,93205,Macomb County,0.017854329,0.16490069,Michigan,,
